Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Revenue_per_Month,Average_Monthly_Charges,Charges_Evolution,Total_Services,Contract_Risk_Score,Payment_Risk_Score,Service_Dependency_Score,Loyalty_Adjusted_Value,Gender_Encoded,Contract_Encoded,Payment Method_Encoded,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Value_Segment_Low,Value_Segment_Medium,Value_Segment_High,Value_Segment_Premium,customer_sentiment,sentiment_encoded,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9
No,No,No,0.423157935,Yes,No,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,-0.16919058,0.44511201,No,-0.127862073,-0.127862073,-0.967994708,3,2,3,0.19141875,0.212726298,1,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,No,-0.776797309,No,No phone service,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.77251251,-0.810364557,No,-0.714083922,-0.714083922,-1.432215307,1,3,3,-0.827512326,-0.79695983,0,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,-0.21643257,-1.268167,2.1273444,0.43403122,-0.21839516,-0.84214264,-0.5989263,-0.32154155,-0.44542128,-0.40581512
No,Yes,Yes,0.345335423,Yes,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.527095056,0.680127748,No,0.602399488,0.602399488,-1.703719993,5,2,1,0.645020411,0.6594369,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,Yes,Yes,0.438236982,No,No phone service,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),-0.449547835,0.267554358,No,-0.473804389,-0.473804389,0.485053465,3,1,1,0,-0.0143565,1,2,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,No,0.553758003,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.182009756,0.680625644,No,0.183156625,0.183156625,0.02555749,6,3,1,0.76880815,0.502564882,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NEGATIVE,0,-0.2044867,0.6997704,-0.6000474,0.25927567,-0.20034611,0.24076413,0.77594614,0.8706671,-0.010814726,0.9306907
No,Yes,Yes,-0.157765011,Yes,No,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,0.533305297,0.191572853,No,0.447535238,0.447535238,2.228147068,5,2,2,0.645020411,0.443722604,1,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
Yes,No,No,0.392528833,Yes,No,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.425729588,0.67107022,No,0.468648468,0.468648468,-0.940142789,4,2,1,0.509454035,0.613395772,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,No,No,0.020797847,Yes,Yes,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),-0.025498505,0.179046213,No,-0.043034677,-0.043034677,0.433749352,4,2,1,0.359472591,0.187857575,0,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
Yes,Yes,No,0.467945933,Yes,Yes,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),-0.034614152,0.548778872,No,0.025263486,0.025263486,-1.380764917,5,2,1,0.359472591,0.325760337,0,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,No,0.119596547,Yes,Yes,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,-0.024587204,0.271349083,No,-0.009854248,-0.009854248,-0.329346912,4,2,3,0.359472591,0.225221253,1,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
Yes,No,No,0.581348639,No,No phone service,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,-0.489963476,0.334749811,No,-0.510078989,-0.510078989,0.377735044,3,3,3,0,-0.019712028,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,Yes,0.020797847,No,No phone service,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.477730107,-0.030868028,No,-0.498472457,-0.498472457,0.395729739,2,3,3,0,-0.151734833,1,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NEGATIVE,0,-0.2044867,0.6997704,-0.6000474,0.25927567,-0.20034611,0.24076413,0.77594614,0.8706671,-0.010814726,0.9306907
No,Yes,Yes,-0.087287579,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-0.976137639,-0.50114742,No,-1.055248633,-1.055248633,1.477225971,1,1,2,-0.490545965,-0.681001647,0,2,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,Yes,No,-0.989731303,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,-0.308655256,-1.005117327,No,-0.310394804,-0.310394804,0,3,3,2,0,-0.88726333,0,0,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NEGATIVE,0,-0.19440436,-1.3038188,2.3310847,0.23899323,-0.11282967,-0.6181425,-0.39795622,-0.5810938,-0.48823643,-0.39931086
No,No,Yes,0.661406842,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.790143247,0.986215433,No,0.760382277,0.760382277,0.873946647,7,1,3,0.88278248,0.917313385,1,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,Yes,Yes,0.482583998,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-0.948206163,-0.111262476,No,-0.978719137,-0.978719137,0.444375099,1,1,1,-0.490545965,-0.535767991,0,2,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,No,No,-0.546835077,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.273730325,-0.241270278,No,0.321020899,0.321020899,-1.057355965,2,3,3,0,0.036614167,1,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NEGATIVE,0,-0.36752665,-1.0816748,2.1780183,0.42138594,-0.14239421,-0.6020565,-0.5386116,-0.5007512,-0.45602867,-0.40834334
No,Yes,Yes,0.648331552,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.6871815,0.950701976,No,0.689414487,0.689414487,0.067370697,6,2,1,0.76880815,0.852471277,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,Yes,No,0.687254774,Yes,Yes,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,0.494243048,0.88806018,No,0.447655051,0.447655051,1.245414259,4,1,3,0.509454035,0.744703955,0,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,No,Yes,0.279848335,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-0.959162515,-0.227431741,No,-0.987814051,-0.987814051,0.399284591,1,1,1,-0.490545965,-0.583696157,1,2,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,Yes,No,0.687254774,Yes,Yes,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),0.247694306,0.805958818,No,0.25049832,0.25049832,-0.003917065,3,1,1,0,0.582809433,0,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,No,0.438236982,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),0.343601047,0.666437244,No,0.360780832,0.360780832,-0.334965061,3,3,1,0.19141875,0.576067688,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,Yes,-0.042779616,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-0.956172309,-0.405206986,No,-0.983180715,-0.983180715,0.365204486,1,1,1,-0.490545965,-0.645747428,1,2,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,No,No,0.438236982,Yes,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.172093573,0.591191267,No,0.173015345,0.173015345,0.029345794,2,3,1,-0.222876017,0.462982539,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,No,-0.836928894,Yes,No,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),0.074465985,-0.668950421,No,0.06223811,0.06223811,0.327074616,2,3,1,-0.222876017,-0.404500686,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NEGATIVE,0,-0.36224234,-1.3967106,2.270824,0.5232649,-0.10494542,-0.6351086,-0.5897707,-0.5517975,-0.65049887,-0.5891342
No,Yes,No,0.423157935,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),0.068120948,0.521670589,No,0.037346768,0.037346768,0.771726466,5,2,1,0.509454035,0.386906002,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,No,-0.345149111,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-0.97413782,-0.584166611,No,-0.966930692,-0.966930692,-0.372523549,1,2,2,-0.490545965,-0.751014935,1,1,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,Yes,Yes,-0.723022973,Yes,Yes,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),-0.108631705,-0.562054478,No,-0.127429423,-0.127429423,0.445453191,4,3,1,0.19141875,-0.337110925,1,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NEGATIVE,0,-0.2782892,-1.2402015,2.246329,0.3226916,-0.14077994,-0.74296856,-0.49524528,-0.48849332,-0.45028037,-0.36254352
No,Yes,Yes,0.345335423,Yes,No,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),-0.266953,0.314900888,No,-0.278885822,-0.278885822,0.246861928,3,2,1,0,0.115459723,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,Yes,-0.087287579,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-0.949201322,-0.431869366,No,-0.983078284,-0.983078284,0.516607187,1,3,1,-0.490545965,-0.648090723,0,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,No,No,0.497082929,Yes,No,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),0.517332904,0.769092899,No,0.51235306,0.51235306,0.223379643,5,2,1,0.645020411,0.703527977,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,No,No,-0.509281283,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),-0.249382015,-0.409395886,No,-0.370983139,-0.370983139,2.848763041,2,3,1,0,-0.231095114,1,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NEGATIVE,0,-0.23351169,-1.161782,2.2198813,0.5014781,-0.1224171,-0.64918745,-0.7065536,-0.48840997,-0.32060984,-0.45553684
No,Yes,No,0.674380521,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.605937878,0.938753039,No,0.603198715,0.603198715,0.179912725,5,1,1,0.645020411,0.810739419,1,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,Yes,Yes,0.594967703,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.723306872,0.927444565,No,0.740384637,0.740384637,-0.291725484,6,1,1,0.76880815,0.857910963,0,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,No,No,-0.021185495,No,No phone service,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,-0.643573236,-0.163036521,No,-0.676425451,-0.676425451,0.618781725,2,3,2,-0.490545965,-0.310632463,0,0,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,Yes,0.621866998,Yes,Yes,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),-0.008191911,0.633284912,No,-0.025806294,-0.025806294,0.439295257,4,1,1,0.359472591,0.384864209,0,2,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,No,0.119596547,Yes,No,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,0.340023392,0.42687032,No,0.409596481,0.409596481,-1.577966709,4,2,3,0.359472591,0.46195833,1,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,Yes,0.687254774,No,No phone service,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),-0.269729328,0.528700308,No,-0.30403216,-0.30403216,0.771327591,5,1,1,0.359472591,0.195017916,0,2,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,Yes,0.539780632,No,No phone service,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),-0.361660306,0.398176141,No,-0.365141437,-0.365141437,0.028112817,4,2,1,0.19141875,0.085202449,0,1,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
Yes,No,No,0.635152387,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-0.950196653,-0.00147817,No,-0.949403759,-0.949403759,-0.228870907,1,1,1,-0.490545965,-0.51604386,1,2,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,No,No,-0.836928894,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-0.968142791,-1.006949794,No,-1.007228236,-1.007228236,0.619829885,1,3,2,-0.490545965,-1.003345798,1,0,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,-0.462201,-1.2674798,2.1792004,0.38190672,-0.42837048,-0.6870516,-0.3432964,-0.5917275,-0.388111,-0.5175688
No,No,Yes,0.345335423,No,No phone service,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),-0.457995493,0.195916517,No,-0.492176236,-0.492176236,0.712066739,3,3,1,0,-0.043936909,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,Yes,0.635152387,Yes,Yes,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),0.55104017,0.88099093,No,0.52893205,0.52893205,0.649401062,4,2,1,0.509454035,0.765670932,1,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,No,No,0.329250008,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0.597976304,0.648443262,No,0.548275122,0.548275122,1.341707517,6,2,3,0.76880815,0.695893723,0,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,Yes,Yes,0.061306134,No,No phone service,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,-0.634024141,-0.086966711,No,-0.644755075,-0.644755075,0.121617812,2,2,2,-0.490545965,-0.27772017,1,1,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,Yes,-0.723022973,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.385908634,-0.654547002,No,-0.443056132,-0.443056132,1.271168726,2,3,2,-0.222876017,-0.491954131,0,0,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NEGATIVE,0,-0.23604369,-1.2617757,2.135426,0.3927749,-0.34255382,-0.759643,-0.4207286,-0.5901892,-0.5234615,-0.3430071
No,No,No,0.361240019,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-0.952187838,-0.137353968,No,-0.942539313,-0.942539313,-0.418055989,1,1,1,-0.490545965,-0.560549723,1,2,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,No,No,-0.345149111,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-0.954179723,-0.569478076,No,-0.947439199,-0.947439199,-0.356771671,1,3,2,-0.490545965,-0.728306283,1,0,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,No,No,-0.439481315,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.46738881,-0.395788926,No,-0.498504206,-0.498504206,0.638175406,1,3,3,-0.490545965,-0.336243571,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NEGATIVE,0,-0.04108298,-1.0468078,2.1120262,0.56541795,-0.16020188,-0.7505775,-0.80744386,-0.3079162,-0.30423,-0.3210856
Yes,No,No,0.621866998,Yes,Yes,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),-0.105884438,0.582984838,No,-0.126424816,-0.126424816,0.487463472,4,1,1,0.19141875,0.311222005,1,2,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,No,-0.546835077,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,0.287184641,-0.25189889,No,0.278540029,0.278540029,0.278443474,3,3,3,0.19141875,0.043494555,1,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NEGATIVE,0,-0.35727143,-1.1628039,2.2289953,0.4176116,-0.06096905,-0.63927436,-0.49742743,-0.5352968,-0.56375915,-0.46077362
No,Yes,Yes,-0.406811682,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-0.955175928,-0.637457299,No,-0.980863785,-0.980863785,0.337181375,1,1,1,-0.490545965,-0.751042234,0,2,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,No,No,0.175253776,Yes,No,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,0.338234347,0.442418814,No,0.32067324,0.32067324,0.503701316,3,2,2,0.359472591,0.482511743,0,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
Yes,Yes,No,0.245892753,Yes,Yes,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.45333697,0.536337382,No,0.421994645,0.421994645,0.86132554,4,3,3,0.359472591,0.579293836,0,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,Yes,-0.546835077,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.578504087,-0.191073739,No,0.532210726,0.532210726,1.253423342,5,3,1,0.645020411,0.185952093,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.28072608,-1.1577942,2.4208272,0.2516957,-0.094674625,-0.6678624,-0.57812476,-0.6714039,-0.6319488,-0.45732957
No,Yes,No,0.361240019,No,No phone service,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),-0.257702449,0.3405335,No,-0.250618933,-0.250618933,-0.193315937,4,2,1,0.359472591,0.127076588,0,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NEGATIVE,0,-0.2044867,0.6997704,-0.6000474,0.25927567,-0.20034611,0.24076413,0.77594614,0.8706671,-0.010814726,0.9306907
Yes,Yes,No,0.539780632,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.429293676,0.788703347,No,0.476795072,0.476795072,-1.048875056,5,3,1,0.359472591,0.661522981,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,Yes,0.376969385,No,No phone service,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),-0.505037816,0.219356838,No,-0.487664465,-0.487664465,-0.478792332,3,2,1,0,-0.078263886,1,1,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
Yes,Yes,No,0.423157935,Yes,No,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,0.425729588,0.66668712,No,0.392008799,0.392008799,0.915038333,5,2,3,0.509454035,0.623331243,0,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,No,0.392528833,Yes,Yes,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,0.512006437,0.676380941,No,0.483303479,0.483303479,0.806100935,4,2,3,0.509454035,0.66645644,0,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
